timestamp,experiment_id,service,scenario,replica_count,load_users,cpu_cores_value,mem_bytes_value,net_rx_bytes_value,net_tx_bytes_value,pod_restarts_value,replica_count_value,node_cpu_util_value,node_mem_util_value,network_activity_rate_value,processing_intensity_value,service_stability_value,resource_pressure_value
t_0,emailservice_browsing_replicas_4_users_5,emailservice,browsing,4,5,0.00014805899683293752,45277184.0,0.14805899683293752,4527718.4,0.0,1.0,7.794212962963115,67.52102836258267,0.0,0.00014805899683293752,1.0,0.39790924418228096
t_1,emailservice_browsing_replicas_4_users_5,emailservice,browsing,4,5,0.0004357039495236308,45281280.0,0.4357039495236308,4528128.0,0.0,1.0,7.855324074074872,67.17631339650566,0.00028764495269069325,0.0004357039495236308,1.0,0.45685664788337127
t_2,emailservice_browsing_replicas_4_users_5,emailservice,browsing,4,5,0.0006744664746007133,45281280.0,0.6744664746007133,4528128.0,0.0,1.0,7.897685185185026,68.24409267997332,0.0002387625250770825,0.0006744664746007133,1.0,0.5057589182943865
t_3,emailservice_browsing_replicas_4_users_5,emailservice,browsing,4,5,0.0008231314285714279,45285376.0,0.8231314285714278,4528537.600000001,0.0,2.0,7.975462962963817,67.65581578752065,0.00014866495397071456,0.0008231314285714279,1.0,0.5362410614738236
t_4,emailservice_browsing_replicas_4_users_5,emailservice,browsing,4,5,0.00021067101023017898,0.0,0.21067101023017898,0.0,15.0,2.0,7.905555555555992,67.88343511524775,-0.0006124604183412489,0.00021067101023017898,0.0625,0.04314869222760964
t_5,emailservice_browsing_replicas_4_users_5,emailservice,browsing,4,5,0.00045996983933746185,61558784.0,0.4599698393374618,6155878.4,15.0,2.0,8.02245370370386,67.88735829391206,0.00024929882910728284,0.00045996983933746185,1.0,0.5939761865392488
t_6,emailservice_browsing_replicas_4_users_5,emailservice,browsing,4,5,0.0006915645351108704,61562880.0,0.6915645351108705,6156288.0,15.0,2.0,8.001851851851356,68.79813546561009,0.00023159469577340857,0.0006915645351108704,1.0,0.6414436277986159
t_7,emailservice_browsing_replicas_4_users_5,emailservice,browsing,4,5,0.0009381695112966841,61558784.0,0.9381695112966841,6155878.4,15.0,2.0,7.9474537037040704,67.65848954622817,0.0002466049761858137,0.0009381695112966841,1.0,0.6919189003761835
t_8,emailservice_browsing_replicas_4_users_5,emailservice,browsing,4,5,0.0011821546869266828,61558784.0,1.1821546869266828,6155878.4,15.0,2.0,7.924074074074568,68.28227495385268,0.00024398517562999867,0.0011821546869266828,1.0,0.7418908506689913
t_9,emailservice_browsing_replicas_4_users_5,emailservice,browsing,4,5,0.0014190029714257844,61562880.0,1.4190029714257844,6156288.0,15.0,2.0,7.899999999999977,67.99365894383533,0.00023684828449910158,0.0014190029714257844,1.0,0.7904343084280547
t_10,emailservice_browsing_replicas_4_users_5,emailservice,browsing,4,5,0.0015932287179487175,61562880.0,1.5932287179487175,6156288.0,15.0,2.0,7.9780092592601335,68.4905282722496,0.00017422574652293317,0.0015932287179487175,1.0,0.826118445066645
t_11,emailservice_browsing_replicas_4_users_5,emailservice,browsing,4,5,0.0019163560893315972,61566976.0,1.9163560893315972,6156697.600000001,15.0,2.0,7.897453703703988,67.62350578743818,0.0003231273713828796,0.0019163560893315972,1.0,0.8923331987556029
t_12,emailservice_browsing_replicas_4_users_5,emailservice,browsing,4,5,0.0021440813654328077,61558784.0,2.1440813654328075,6155878.4,15.0,2.0,7.890740740740512,67.73910212183993,0.0002277252761012105,0.0021440813654328077,1.0,0.9389083622432619
t_13,emailservice_browsing_replicas_4_users_5,emailservice,browsing,4,5,0.0023710181866011984,61575168.0,2.3710181866011983,6157516.800000001,15.0,2.0,7.988657407407416,67.14900107625036,0.00022693682116839073,0.0023710181866011984,1.0,0.9855215590741547
t_14,emailservice_browsing_replicas_4_users_5,emailservice,browsing,4,5,0.0023322533728025153,61571072.0,2.332253372802515,6157107.2,15.0,2.0,7.975462962962808,68.28087560350107,-3.8764813798683115e-05,0.0023322533728025153,1.0,0.9775486701052186
t_15,emailservice_browsing_replicas_4_users_5,emailservice,browsing,4,5,0.0024123429441694657,61575168.0,2.412342944169466,6157516.800000001,15.0,2.0,8.173148148148528,67.271943999998,8.008957136695048e-05,0.0024123429441694657,1.0,0.9939855107291333
t_16,emailservice_browsing_replicas_4_users_5,emailservice,browsing,4,5,0.0024203765515049057,61571072.0,2.420376551504906,6157107.2,15.0,2.0,8.091898148147976,67.73982678541486,8.033607335439924e-06,0.0024203765515049057,1.0,0.995597664657405
t_17,emailservice_browsing_replicas_4_users_5,emailservice,browsing,4,5,0.002419164944702644,61571072.0,2.419164944702644,6157107.2,15.0,2.0,8.145601851851836,67.82548701765205,-1.2116068022617436e-06,0.002419164944702644,1.0,0.9953495087817837
t_18,emailservice_browsing_replicas_4_users_5,emailservice,browsing,4,5,0.002420720571143949,61575168.0,2.420720571143949,6157516.800000001,15.0,2.0,8.299074074073161,69.08317813455103,1.5556264413049518e-06,0.002420720571143949,1.0,0.9957013787430795
t_19,emailservice_browsing_replicas_4_users_5,emailservice,browsing,4,5,0.0024020997551403756,61571072.0,2.4020997551403758,6157107.2,15.0,2.0,8.236111111111171,67.59744288713965,-1.8620816003573314e-05,0.0024020997551403756,1.0,0.9918542931305007
t_20,emailservice_browsing_replicas_4_users_5,emailservice,browsing,4,5,0.002403928152203357,61575168.0,2.403928152203357,6157516.800000001,15.0,2.0,8.128240740739713,67.95422724999918,1.828397062981612e-06,0.002403928152203357,1.0,0.9922620307481513
t_21,emailservice_browsing_replicas_4_users_5,emailservice,browsing,4,5,0.0023378132069006314,61575168.0,2.3378132069006314,6157516.800000001,15.0,2.0,8.09467592592597,67.15297423171293,-6.611494530272578e-05,0.0023378132069006314,1.0,0.9787206639345797
t_22,emailservice_browsing_replicas_4_users_5,emailservice,browsing,4,5,0.0024306530821666776,61575168.0,2.4306530821666774,6157516.800000001,15.0,2.0,8.006712962963277,68.69076031452398,9.283987526604622e-05,0.0024306530821666776,1.0,0.9977357111398284
t_23,emailservice_browsing_replicas_4_users_5,emailservice,browsing,4,5,0.002427592447112957,61579264.0,2.427592447112957,6157926.4,15.0,2.0,7.935879629630335,67.08360643571223,-3.0606350537205895e-06,0.002427592447112957,1.0,0.9971420991087353
t_24,emailservice_browsing_replicas_4_users_5,emailservice,browsing,4,5,0.002327825547015096,61579264.0,2.327825547015096,6157926.4,15.0,2.0,7.638194444444139,68.14261479108325,-9.976690009786109e-05,0.002327825547015096,1.0,0.976708289719765
t_25,emailservice_browsing_replicas_4_users_5,emailservice,browsing,4,5,0.002428389149307024,61575168.0,2.428389149307024,6157516.800000001,15.0,2.0,7.657407407407462,67.84912604323443,0.00010056360229192826,0.002428389149307024,1.0,0.9972720225569597
t_26,emailservice_browsing_replicas_4_users_5,emailservice,browsing,4,5,0.0024412212671346793,61583360.0,2.4412212671346794,6158336.0,15.0,2.0,7.706481481481092,69.14230068690611,1.2832117827655132e-05,0.0024412212671346793,1.0,0.9999667464751263
t_27,emailservice_browsing_replicas_4_users_5,emailservice,browsing,4,5,0.002415725126627099,61587456.0,2.415725126627099,6158745.600000001,15.0,4.0,7.748611111111572,67.98186441944327,-2.549614050758025e-05,0.002415725126627099,1.0,0.9947779947580283
t_28,emailservice_browsing_replicas_4_users_5,emailservice,browsing,4,5,0.002399490997492972,61583360.0,2.399490997492972,6158336.0,15.0,4.0,7.572222222221441,68.82257411996481,-1.6234129134126956e-05,0.002399490997492972,1.0,0.9914197396545019
t_29,emailservice_browsing_replicas_4_users_5,emailservice,browsing,4,5,0.0023973883734618945,48209920.0,2.3973883734618946,4820992.0,15.0,4.0,7.554629629631322,68.30059145041915,-2.1026240310775997e-06,0.0023973883734618945,1.0,0.8824163309105993
t_30,emailservice_browsing_replicas_4_users_5,emailservice,browsing,4,5,0.0023932068066536316,48209920.0,2.3932068066536316,4820992.0,15.0,4.0,7.507407407407555,69.21541674277717,-4.181566808262888e-06,0.0023932068066536316,1.0,0.8815598811359399
t_31,emailservice_browsing_replicas_4_users_5,emailservice,browsing,4,5,0.002392212203114164,48209920.0,2.392212203114164,4820992.0,15.0,,,,-9.9460353946779e-07,0.002392212203114164,1.0,0.8813561708961395
t_32,emailservice_browsing_replicas_4_users_5,emailservice,browsing,4,5,0.002357237969070918,48209920.0,2.357237969070918,4820992.0,15.0,,,,-3.497423404324584e-05,0.002357237969070918,1.0,0.8741929050107213
t_33,emailservice_browsing_replicas_4_users_5,emailservice,browsing,4,5,0.0023414473505527548,46936064.0,2.341447350552755,4693606.4,15.0,,,,-1.5790618518163237e-05,0.0023414473505527548,1.0,0.8606168950532089
t_34,emailservice_browsing_replicas_4_users_5,emailservice,browsing,4,5,0.002351884143425712,46936064.0,2.3518841434257123,4693606.4,15.0,,,,1.0436792872957346e-05,0.002351884143425712,1.0,0.8627545121986648
t_35,emailservice_browsing_replicas_4_users_5,emailservice,browsing,4,5,0.0023432905934663026,46936064.0,2.3432905934663024,4693606.4,0.0,,,,-8.593549959409492e-06,0.0023432905934663026,-0.07142857142857142,0.8609944198065695
t_36,emailservice_browsing_replicas_4_users_5,emailservice,browsing,4,5,0.0023507440831838206,46936064.0,2.3507440831838204,4693606.4,0.0,,,,7.453489717517987e-06,0.0023507440831838206,1.0,0.8625210101689145
t_37,emailservice_browsing_replicas_4_users_5,emailservice,browsing,4,5,0.0022831939259456463,46936064.0,2.283193925945646,4693606.4,0.0,,,,-6.755015723817429e-05,0.0022831939259456463,1.0,0.8486856896783921
t_38,emailservice_browsing_replicas_4_users_5,emailservice,browsing,4,5,0.002280198078397432,46936064.0,2.280198078397432,4693606.4,0.0,,,,-2.995847548214331e-06,0.002280198078397432,1.0,0.8480720936089685
t_39,emailservice_browsing_replicas_4_users_5,emailservice,browsing,4,5,0.0023749815300831353,46936064.0,2.374981530083135,4693606.4,0.0,,,,9.478345168570336e-05,0.0023749815300831353,1.0,0.867485215426671
t_40,emailservice_browsing_replicas_4_users_5,emailservice,browsing,4,5,0.0023776479644020874,46936064.0,2.377647964402087,4693606.4,0.0,,,,2.6664343189520233e-06,0.0023776479644020874,1.0,0.8680313425546888
t_41,emailservice_browsing_replicas_4_users_5,emailservice,browsing,4,5,0.0023008548474865915,46936064.0,2.3008548474865913,4693606.4,0.0,,,,-7.679311691549586e-05,0.0023008548474865915,1.0,0.8523029204838721
t_42,emailservice_browsing_replicas_4_users_5,emailservice,browsing,4,5,0.0023675994917622036,46936064.0,2.3675994917622036,4693606.4,0.0,,,,6.674464427561212e-05,0.0023675994917622036,1.0,0.8659732594191774
t_43,emailservice_browsing_replicas_4_users_5,emailservice,browsing,4,5,0.0023699832021435085,46936064.0,2.3699832021435085,4693606.4,0.0,,,,2.3837103813048946e-06,0.0023699832021435085,1.0,0.8664614802972672
t_44,emailservice_browsing_replicas_4_users_5,emailservice,browsing,4,5,0.0023556575859606105,46936064.0,2.3556575859606106,4693606.4,0.0,,,,-1.4325616182898036e-05,0.0023556575859606105,1.0,0.8635273717885961
t_45,emailservice_browsing_replicas_4_users_5,emailservice,browsing,4,5,0.0023399905661667074,46936064.0,2.3399905661667075,4693606.4,0.0,,,,-1.5667019793903086e-05,0.0023399905661667074,1.0,0.8603185230036001
t_46,emailservice_browsing_replicas_4_users_5,emailservice,browsing,4,5,0.0023450630740091943,46936064.0,2.3450630740091944,4693606.4,0.0,,,,5.072507842486876e-06,0.0023450630740091943,1.0,0.8613574513282825
t_47,emailservice_browsing_replicas_4_users_5,emailservice,browsing,4,5,0.0023576603796722573,46936064.0,2.3576603796722573,4693606.4,0.0,,,,1.2597305663063045e-05,0.0023576603796722573,1.0,0.8639375750214225
t_48,emailservice_browsing_replicas_4_users_5,emailservice,browsing,4,5,0.002378000618153026,46940160.0,2.378000618153026,4694016.0,0.0,,,,2.0340238480768755e-05,0.002378000618153026,1.0,0.8681368250404695
t_49,emailservice_browsing_replicas_4_users_5,emailservice,browsing,4,5,0.0023472936381051255,46936064.0,2.3472936381051253,4693606.4,0.0,,,,-3.070698004790061e-05,0.0023472936381051255,1.0,0.8618143054705023
t_50,emailservice_browsing_replicas_4_users_5,emailservice,browsing,4,5,0.0023413688724755882,46936064.0,2.3413688724755883,4693606.4,0.0,,,,-5.924765629537233e-06,0.0023413688724755882,1.0,0.8606008215251304
