timestamp,experiment_id,service,scenario,replica_count,load_users,cpu_cores_value,mem_bytes_value,net_rx_bytes_value,net_tx_bytes_value,pod_restarts_value,replica_count_value,node_cpu_util_value,node_mem_util_value,network_activity_rate_value,processing_intensity_value,service_stability_value,resource_pressure_value
t_0,frontend_checkout_replicas_1_users_30,frontend,checkout,1,30,0.00045457407227559975,9043968.0,0.45457407227559976,904396.8,0.0,4.0,6.139120370370392,67.18453457982132,0.0,0.00045457407227559975,1.0,0.5995272941926812
t_1,frontend_checkout_replicas_1_users_30,frontend,checkout,1,30,0.0004596691366534551,9060352.0,0.4596691366534551,906035.2000000001,0.0,4.0,6.0456018518518135,67.26889541530345,5.09506437785536e-06,0.0004596691366534551,1.0,0.6047026011260667
t_2,frontend_checkout_replicas_1_users_30,frontend,checkout,1,30,0.0004561713558603139,9064448.0,0.4561713558603139,906444.8,0.0,4.0,6.0895833333333655,68.6251157899945,-3.4977807931412257e-06,0.0004561713558603139,1.0,0.6014285793561872
t_3,frontend_checkout_replicas_1_users_30,frontend,checkout,1,30,0.0004601888103591465,9203712.0,0.4601888103591465,920371.2000000001,0.0,4.0,6.105324074074076,67.87471416394939,4.017454498832598e-06,0.0004601888103591465,1.0,0.6078054196074605
t_4,frontend_checkout_replicas_1_users_30,frontend,checkout,1,30,0.0004238436811105576,9199616.0,0.4238436811105576,919961.6000000001,0.0,4.0,6.027083333333223,67.50935878018629,-3.63451292485889e-05,0.0004238436811105576,1.0,0.5729374339140907
t_5,frontend_checkout_replicas_1_users_30,frontend,checkout,1,30,0.00041775120829097524,9211904.0,0.41775120829097523,921190.4,0.0,4.0,5.97337962962969,67.52307741131179,-6.092472819582337e-06,0.00041775120829097524,1.0,0.5673283640764307
t_6,frontend_checkout_replicas_1_users_30,frontend,checkout,1,30,0.0004448030761242518,9261056.0,0.4448030761242518,926105.6000000001,0.0,4.0,6.083101851851822,68.06010309713716,2.7051867833276537e-05,0.0004448030761242518,1.0,0.5941186376496128
t_7,frontend_checkout_replicas_1_users_30,frontend,checkout,1,30,0.0004419730681024674,9265152.0,0.44197306810246745,926515.2000000001,0.0,4.0,6.01157407407409,67.17331478860939,-2.8300080217843527e-06,0.0004419730681024674,1.0,0.59148388128485
t_8,frontend_checkout_replicas_1_users_30,frontend,checkout,1,30,0.0003977936015856725,9334784.0,0.3977936015856725,933478.4,0.0,4.0,5.964351851851845,66.8453420499533,-4.4179466516794906e-05,0.0003977936015856725,1.0,0.5504558917782665
t_9,frontend_checkout_replicas_1_users_30,frontend,checkout,1,30,0.0003953277032903448,9334784.0,0.3953277032903448,933478.4,0.0,4.0,5.918981481481538,67.07940838465743,-2.4658982953277143e-06,0.0003953277032903448,1.0,0.548095263222634
t_10,frontend_checkout_replicas_1_users_30,frontend,checkout,1,30,0.00038994606959502214,9334784.0,0.38994606959502215,933478.4,0.0,4.0,5.976851851851777,68.25243880528464,-5.381633695322665e-06,0.00038994606959502214,1.0,0.5429433726514764
t_11,frontend_checkout_replicas_1_users_30,frontend,checkout,1,30,0.0004119788255253354,9351168.0,0.4119788255253354,935116.8,0.0,4.0,5.986111111111114,67.46812792161239,2.2032755930313254e-05,0.0004119788255253354,1.0,0.5643332973657273
t_12,frontend_checkout_replicas_1_users_30,frontend,checkout,1,30,0.0004059155055653675,9363456.0,0.4059155055653675,936345.6000000001,0.0,4.0,5.88749999999996,67.32077133190916,-6.0633199599679165e-06,0.0004059155055653675,1.0,0.5587521358457035
t_13,frontend_checkout_replicas_1_users_30,frontend,checkout,1,30,0.00041278467263759555,9383936.0,0.41278467263759555,938393.6000000001,0.0,4.0,5.944907407407513,67.7531456021542,6.869167072228073e-06,0.00041278467263759555,1.0,0.565700246633029
t_14,frontend_checkout_replicas_1_users_30,frontend,checkout,1,30,0.00040658891292722903,9383936.0,0.40658891292722904,938393.6000000001,0.0,4.0,6.020370370370273,68.68351367877463,-6.195759710366519e-06,0.00040658891292722903,1.0,0.5597689852651774
t_15,frontend_checkout_replicas_1_users_30,frontend,checkout,1,30,0.00037443113970184514,8785920.0,0.37443113970184516,878592.0,0.0,1.0,6.012962962963002,67.34803367536621,-3.215777322538389e-05,0.00037443113970184514,1.0,0.5181160874399152
t_16,frontend_checkout_replicas_1_users_30,frontend,checkout,1,30,0.00031404120855040094,8790016.0,0.31404120855040096,879001.6000000001,0.0,1.0,6.00972222222228,66.44067991434977,-6.038993115144419e-05,0.00031404120855040094,1.0,0.4603786537030401
t_17,frontend_checkout_replicas_1_users_30,frontend,checkout,1,30,0.00026334000000000004,8790016.0,0.26334,879001.6000000001,0.0,1.0,6.01458333333332,66.73799188726633,-5.070120855040091e-05,0.00026334000000000004,1.0,0.4118418908787456
t_18,frontend_checkout_replicas_1_users_30,frontend,checkout,1,30,0.00023425700887217375,8855552.0,0.23425700887217374,885555.2000000001,0.0,1.0,6.06550925925923,66.92150669051892,-2.9082991127826285e-05,0.00023425700887217375,1.0,0.38519146691870465
t_19,frontend_checkout_replicas_1_users_30,frontend,checkout,1,30,0.00020197566299712385,8855552.0,0.20197566299712386,885555.2000000001,0.0,1.0,6.007407407407413,66.9672604493364,-3.22813458750499e-05,0.00020197566299712385,1.0,0.354288218787474
t_20,frontend_checkout_replicas_1_users_30,frontend,checkout,1,30,0.0001391532403910524,8855552.0,0.1391532403910524,885555.2000000001,0.0,1.0,5.915740740740688,66.77867300105926,-6.282242260607145e-05,0.0001391532403910524,1.0,0.2941476991971501
t_21,frontend_checkout_replicas_1_users_30,frontend,checkout,1,30,0.00010381135151974276,8921088.0,0.10381135151974276,892108.8,0.0,1.0,5.929166666666703,66.94889397597166,-3.5341888871309645e-05,0.00010381135151974276,1.0,0.2615055712126385
t_22,frontend_checkout_replicas_1_users_30,frontend,checkout,1,30,7.256047739495027e-05,8921088.0,0.07256047739495027,892108.8,0.0,1.0,6.020601851851765,68.006303073798,-3.125087412479249e-05,7.256047739495027e-05,1.0,0.23158880376637336
t_23,frontend_checkout_replicas_1_users_30,frontend,checkout,1,30,4.7813070492825916e-05,8925184.0,0.04781307049282592,892518.4,0.0,1.0,6.001157407407405,67.5552124926003,-2.4747406902124352e-05,4.7813070492825916e-05,1.0,0.20797230709214584
t_24,frontend_checkout_replicas_1_users_30,frontend,checkout,1,30,0.0004877257175933104,8933376.0,0.4877257175933104,893337.6000000001,0.0,1.0,5.978703703703758,67.39726082166354,0.0004399126471004845,0.0004877257175933104,1.0,0.6292538626771671
t_25,frontend_checkout_replicas_1_users_30,frontend,checkout,1,30,0.00047937610679743895,8933376.0,0.47937610679743897,893337.6000000001,0.0,1.0,6.008101851851791,67.28828641303275,-8.349610795871452e-06,0.00047937610679743895,1.0,0.6212606985995984
t_26,frontend_checkout_replicas_1_users_30,frontend,checkout,1,30,0.00048667505557348575,8937472.0,0.4866750555734857,893747.2000000001,0.0,1.0,6.0731481481480785,67.69619704052394,7.298948776046806e-06,0.00048667505557348575,1.0,0.6283224916428273
t_27,frontend_checkout_replicas_1_users_30,frontend,checkout,1,30,0.0005222969724406823,8941568.0,0.5222969724406823,894156.8,0.0,1.0,6.097685185185185,67.17866230602442,3.562191686719659e-05,0.0005222969724406823,1.0,0.6624981390501712
t_28,frontend_checkout_replicas_1_users_30,frontend,checkout,1,30,0.00047302192879906013,8941568.0,0.47302192879906013,894156.8,0.0,1.0,6.033333333333317,66.70158378972562,-4.927504364162221e-05,0.00047302192879906013,1.0,0.6153266578415391
t_29,frontend_checkout_replicas_1_users_30,frontend,checkout,1,30,0.00046883208601586357,8941568.0,0.46883208601586357,894156.8,0.0,1.0,6.20902777777772,67.00081986937565,-4.189842783196567e-06,0.00046883208601586357,1.0,0.6113156803667726
t_30,frontend_checkout_replicas_1_users_30,frontend,checkout,1,30,0.0004914482675456227,9015296.0,0.4914482675456227,901529.6000000001,0.0,1.0,6.28078703703703,67.95662613631622,2.261618152975915e-05,0.0004914482675456227,1.0,0.634306256017643
t_31,frontend_checkout_replicas_1_users_30,frontend,checkout,1,30,0.00048678582637338974,9015296.0,0.48678582637338974,901529.6000000001,0.0,,,,-4.6624411722329725e-06,0.00048678582637338974,1.0,0.6298428554828425
t_32,frontend_checkout_replicas_1_users_30,frontend,checkout,1,30,0.00047353115159415256,9015296.0,0.47353115159415254,901529.6000000001,1.0,,,,-1.3254674779237185e-05,0.00047353115159415256,0.5,0.6171540256804233
t_33,frontend_checkout_replicas_1_users_30,frontend,checkout,1,30,0.00046979033869993755,9023488.0,0.4697903386999375,902348.8,1.0,,,,-3.7408128942150094e-06,0.00046979033869993755,1.0,0.6137217848963822
