timestamp,experiment_id,service,scenario,replica_count,load_users,cpu_cores_value,mem_bytes_value,net_rx_bytes_value,net_tx_bytes_value,pod_restarts_value,replica_count_value,node_cpu_util_value,node_mem_util_value,network_activity_rate_value,processing_intensity_value,service_stability_value,resource_pressure_value
t_0,productcatalogservice_checkout_replicas_4_users_50,productcatalogservice,checkout,4,50,4.484666666666674e-05,0.0,0.04484666666666674,0.0,0.0,2.0,9.50370370370365,48.75928850031372,0.0,4.484666666666674e-05,1.0,0.030649921762304546
t_1,productcatalogservice_checkout_replicas_4_users_50,productcatalogservice,checkout,4,50,0.0001773189573406707,6701056.0,0.17731895734067069,670105.6000000001,0.0,2.0,9.808564814815057,49.29319063624712,0.00013247229067400395,0.0001773189573406707,1.0,0.34090181903881517
t_2,productcatalogservice_checkout_replicas_4_users_50,productcatalogservice,checkout,4,50,0.00023016127465452332,7790592.0,0.23016127465452332,779059.2000000001,0.0,2.0,9.875925925924562,49.68455894351047,5.284231731385262e-05,0.00023016127465452332,1.0,0.41274015187711405
t_3,productcatalogservice_checkout_replicas_4_users_50,productcatalogservice,checkout,4,50,0.0002474933333333333,7819264.0,0.24749333333333332,781926.4,0.0,2.0,9.812037037036475,48.41589791939093,1.7332058678809996e-05,0.0002474933333333333,1.0,0.4255256436246577
t_4,productcatalogservice_checkout_replicas_4_users_50,productcatalogservice,checkout,4,50,0.0003595903678861139,8056832.0,0.35959036788611387,805683.2000000001,0.0,2.0,9.412500000000563,48.40812652725972,0.00011209703455278058,0.0003595903678861139,1.0,0.5099264478320399
t_5,productcatalogservice_checkout_replicas_4_users_50,productcatalogservice,checkout,4,50,0.00040880836989170947,8527872.0,0.4088083698917095,852787.2000000001,0.0,2.0,9.57986111111056,48.75469063487275,4.9218002005595575e-05,0.00040880836989170947,1.0,0.5590084407984593
t_6,productcatalogservice_checkout_replicas_4_users_50,productcatalogservice,checkout,4,50,0.00045452729807209113,8548352.0,0.45452729807209113,854835.2000000001,0.0,2.0,9.482638888888744,49.82401919908682,4.571892818038166e-05,0.00045452729807209113,1.0,0.5909260008111821
t_7,productcatalogservice_checkout_replicas_4_users_50,productcatalogservice,checkout,4,50,0.0005716505879286428,8564736.0,0.5716505879286428,856473.6000000001,0.0,2.0,9.64102516620025,48.75471562327189,0.00011712328985655164,0.0005716505879286428,1.0,0.67150972356238
t_8,productcatalogservice_checkout_replicas_4_users_50,productcatalogservice,checkout,4,50,0.0006310162406634264,8908800.0,0.6310162406634264,890880.0,0.0,2.0,9.454861111111384,48.69201972984042,5.9365652734783675e-05,0.0006310162406634264,1.0,0.723363698753215
t_9,productcatalogservice_checkout_replicas_4_users_50,productcatalogservice,checkout,4,50,0.0007031572535616393,8929280.0,0.7031572535616393,892928.0,0.0,2.0,9.485416666667433,48.52314812848135,7.214101289821284e-05,0.0007031572535616393,1.0,0.773339118794149
t_10,productcatalogservice_checkout_replicas_4_users_50,productcatalogservice,checkout,4,50,0.0006962561768130888,9068544.0,0.6962561768130888,906854.4,0.0,2.0,9.487268518518988,49.69985184378153,-6.901076748550461e-06,0.0006962561768130888,1.0,0.7731888698888955
t_11,productcatalogservice_checkout_replicas_4_users_50,productcatalogservice,checkout,4,50,0.0006637126343484102,9076736.0,0.6637126343484102,907673.6000000001,0.0,4.0,9.853240740741157,48.48501583140027,-3.254354246467865e-05,0.0006637126343484102,1.0,0.7512159728491351
t_12,productcatalogservice_checkout_replicas_4_users_50,productcatalogservice,checkout,4,50,0.0006765943772856031,9080832.0,0.6765943772856031,908083.2000000001,0.0,4.0,9.8988425925927,48.34395631827923,1.2881742937192954e-05,0.0006765943772856031,1.0,0.7601541473794795
t_13,productcatalogservice_checkout_replicas_4_users_50,productcatalogservice,checkout,4,50,0.0006590368263988723,9064448.0,0.6590368263988723,906444.8,0.0,4.0,10.000925925925102,48.43698812826146,-1.755755088673084e-05,0.0006590368263988723,1.0,0.747617446546619
t_14,productcatalogservice_checkout_replicas_4_users_50,productcatalogservice,checkout,4,50,0.0006436456424571438,9072640.0,0.6436456424571437,907264.0,0.0,4.0,9.917361111110608,49.6985024702282,-1.539118394172851e-05,0.0006436456424571438,1.0,0.7373671252486622
t_15,productcatalogservice_checkout_replicas_4_users_50,productcatalogservice,checkout,4,50,0.0006767209899571059,9072640.0,0.6767209899571058,907264.0,0.0,4.0,10.03263888888796,48.7445703332228,3.3075347499962105e-05,0.0006767209899571059,1.0,0.7599720787153237
t_16,productcatalogservice_checkout_replicas_4_users_50,productcatalogservice,checkout,4,50,0.0006199194408821884,9179136.0,0.6199194408821884,917913.6000000001,0.0,4.0,9.9066649382398,48.54551274570781,-5.6801549074917464e-05,0.0006199194408821884,1.0,0.7246435422218006
t_17,productcatalogservice_checkout_replicas_4_users_50,productcatalogservice,checkout,4,50,0.0006541778939244174,9179136.0,0.6541778939244174,917913.6000000001,0.0,4.0,9.999537037036944,48.51340265281843,3.425845304222896e-05,0.0006541778939244174,1.0,0.748057075121501
