timestamp,experiment_id,service,scenario,replica_count,load_users,cpu_cores_value,mem_bytes_value,net_rx_bytes_value,net_tx_bytes_value,pod_restarts_value,replica_count_value,node_cpu_util_value,node_mem_util_value,network_activity_rate_value,processing_intensity_value,service_stability_value,resource_pressure_value
t_0,shippingservice_browsing_replicas_2_users_50,shippingservice,browsing,2,50,0.0008065658502541305,12419072.0,0.8065658502541305,1241907.2,0.0,1.0,8.433564814815526,48.238880099913615,0.0,0.0008065658502541305,1.0,0.9436476000074727
t_1,shippingservice_browsing_replicas_2_users_50,shippingservice,browsing,2,50,0.0008407584923539369,12419072.0,0.8407584923539368,1241907.2,0.0,1.0,8.595138888888158,49.84568414113748,3.419264209980632e-05,0.0008407584923539369,1.0,0.9632685330985716
t_2,shippingservice_browsing_replicas_2_users_50,shippingservice,browsing,2,50,0.0007995222525285117,12419072.0,0.7995222525285116,1241907.2,0.0,1.0,8.591898148147763,48.300751376173615,-4.1236239825425194e-05,0.0007995222525285117,1.0,0.939605737454366
t_3,shippingservice_browsing_replicas_2_users_50,shippingservice,browsing,2,50,0.0008204218281654485,12419072.0,0.8204218281654485,1241907.2,0.0,1.0,8.664120370370554,48.341682373957894,2.0899575636936884e-05,0.0008204218281654485,1.0,0.9515986444080824
t_4,shippingservice_browsing_replicas_2_users_50,shippingservice,browsing,2,50,0.0008476884833742027,12419072.0,0.8476884833742028,1241907.2,0.0,1.0,8.633333333333482,48.3260146476998,2.7266655208754188e-05,0.0008476884833742027,1.0,0.9672452041535213
t_5,shippingservice_browsing_replicas_2_users_50,shippingservice,browsing,2,50,0.0008390623575051439,12419072.0,0.8390623575051439,1241907.2,0.0,1.0,8.810879629629397,49.69105592728575,-8.62612586905885e-06,0.0008390623575051439,1.0,0.9622952316413602
t_6,shippingservice_browsing_replicas_2_users_50,shippingservice,browsing,2,50,0.0008713306839448369,12222464.0,0.8713306839448369,1222246.4000000001,0.0,1.0,8.755555555554665,48.582145738840744,3.2268326439692996e-05,0.0008713306839448369,1.0,0.9732001268633048
t_7,shippingservice_browsing_replicas_2_users_50,shippingservice,browsing,2,50,0.0008231579824811368,12222464.0,0.8231579824811368,1222246.4000000001,0.0,1.0,8.71875000000054,48.24522715329408,-4.817270146370003e-05,0.0008231579824811368,1.0,0.9455569470973838
t_8,shippingservice_browsing_replicas_2_users_50,shippingservice,browsing,2,50,0.0008459175601587436,12238848.0,0.8459175601587435,1223884.8,0.0,1.0,8.711342592593638,48.29520395156549,2.2759577677606722e-05,0.0008459175601587436,1.0,0.9592515047542167
t_9,shippingservice_browsing_replicas_2_users_50,shippingservice,browsing,2,50,0.0008515187281363158,12238848.0,0.8515187281363158,1223884.8,0.0,1.0,8.705092592592862,49.625836205541574,5.6011679775722165e-06,0.0008515187281363158,1.0,0.9624656507040722
t_10,shippingservice_browsing_replicas_2_users_50,shippingservice,browsing,2,50,0.0008205754092455679,12238848.0,0.8205754092455679,1223884.8,0.0,2.0,8.771527777777607,48.18283112065224,-3.0943318890747865e-05,0.0008205754092455679,1.0,0.9447092928362097
t_11,shippingservice_browsing_replicas_2_users_50,shippingservice,browsing,2,50,0.0008469044786854354,12238848.0,0.8469044786854354,1223884.8,0.0,2.0,8.971990740740324,48.07228244287589,2.6329069439867442e-05,0.0008469044786854354,1.0,0.9598178330982523
t_12,shippingservice_browsing_replicas_2_users_50,shippingservice,browsing,2,50,0.0008518791938913937,12238848.0,0.8518791938913937,1223884.8,0.0,2.0,9.03634259259249,48.39000993788633,4.974715205958297e-06,0.0008518791938913937,1.0,0.9626724985528395
t_13,shippingservice_browsing_replicas_2_users_50,shippingservice,browsing,2,50,0.0008261434884853825,12238848.0,0.8261434884853824,1223884.8,0.0,2.0,9.146064814814494,49.04213219013073,-2.57357054060112e-05,0.0008261434884853825,1.0,0.9479044513118677
t_14,shippingservice_browsing_replicas_2_users_50,shippingservice,browsing,2,50,0.0008480511701536059,12296192.0,0.8480511701536059,1229619.2,0.0,2.0,9.165509259259537,48.16451462408576,2.1907681668223433e-05,0.0008480511701536059,1.0,0.9626959525740818
t_15,shippingservice_browsing_replicas_2_users_50,shippingservice,browsing,2,50,0.0008213746073761427,12296192.0,0.8213746073761427,1229619.2,0.0,2.0,9.144907407408027,48.099070006749365,-2.6676562777463195e-05,0.0008213746073761427,1.0,0.9473880084898172
t_16,shippingservice_browsing_replicas_2_users_50,shippingservice,browsing,2,50,0.0008257483613757702,12296192.0,0.8257483613757702,1229619.2,0.0,2.0,9.322453703703601,48.210118452508425,4.373753999627498e-06,0.0008257483613757702,1.0,0.9498978214002417
